Student_ID,Department,Semester,Subject_ID,Internal_Marks,External_Marks,Final_Marks,Attendance,Grade,Grade_Point,Pass_Fail
ST00083,Computer Science,5,CS105,21,51,72,96,B+,8,Pass
ST00084,Information Technology,2,IT101,21,69,90,71,A+,10,Pass
ST00084,Information Technology,2,IT102,22,46,68,95,B,7,Pass
ST00084,Information Technology,2,IT103,19,41,60,74,B,7,Pass
ST00084,Information Technology,2,IT104,28,56,84,73,A,9,Pass
ST00084,Information Technology,2,IT105,19,33,52,91,C,6,Pass
ST00085,Electronics,4,EC101,30,42,72,83,B+,8,Pass
ST00085,Electronics,4,EC102,21,25,46,63,D,5,Pass
ST00085,Electronics,4,EC103,30,49,79,97,B+,8,Pass
ST00085,Electronics,4,EC104,19,51,70,89,B+,8,Pass
ST00085,Electronics,4,EC105,23,45,68,91,B,7,Pass
ST00086,Artificial Intelligence,2,AI101,18,42,60,100,B,7,Pass
ST00086,Artificial Intelligence,2,AI102,19,33,52,75,C,6,Pass
ST00086,Artificial Intelligence,2,AI103,23,42,65,68,B,7,Pass
ST00086,Artificial Intelligence,2,AI104,26,31,57,87,C,6,Pass
ST00086,Artificial Intelligence,2,AI105,20,28,48,82,D,5,Pass
ST00087,Mechanical,1,ME101,19,25,44,84,D,5,Pass
ST00087,Mechanical,1,ME102,25,56,81,69,A,9,Pass
ST00087,Mechanical,1,ME103,20,52,72,93,B+,8,Pass
ST00087,Mechanical,1,ME104,21,21,42,78,D,5,Pass
ST00087,Mechanical,1,ME105,22,24,46,68,D,5,Pass
ST00088,Data Science,2,DS101,23,25,48,67,D,5,Pass
ST00088,Data Science,2,DS102,30,61,91,80,A+,10,Pass
ST00088,Data Science,2,DS103,19,51,70,92,B+,8,Pass
ST00088,Data Science,2,DS104,15,36,51,63,C,6,Pass
ST00088,Data Science,2,DS105,26,49,75,72,B+,8,Pass
ST00089,Computer Science,8,CS101,15,28,43,78,D,5,Pass
ST00089,Computer Science,8,CS102,22,28,50,76,C,6,Pass
ST00089,Computer Science,8,CS103,30,68,98,85,A+,10,Pass
ST00089,Computer Science,8,CS104,21,55,76,79,B+,8,Pass
ST00089,Computer Science,8,CS105,22,65,87,93,A,9,Pass
ST00090,Artificial Intelligence,6,AI101,29,36,65,81,B,7,Pass
ST00090,Artificial Intelligence,6,AI102,25,54,79,80,B+,8,Pass
ST00090,Artificial Intelligence,6,AI103,22,47,69,90,B,7,Pass
ST00090,Artificial Intelligence,6,AI104,17,63,80,79,A,9,Pass
ST00090,Artificial Intelligence,6,AI105,25,37,62,66,B,7,Pass
ST00091,Electronics,2,EC101,22,58,80,77,A,9,Pass
ST00091,Electronics,2,EC102,30,67,97,100,A+,10,Pass
ST00091,Electronics,2,EC103,24,40,64,81,B,7,Pass
ST00091,Electronics,2,EC104,23,44,67,88,B,7,Pass
ST00091,Electronics,2,EC105,21,46,67,79,B,7,Pass
ST00092,Mechanical,3,ME101,18,40,58,97,C,6,Pass
ST00092,Mechanical,3,ME102,18,64,82,68,A,9,Pass
ST00092,Mechanical,3,ME103,19,60,79,70,B+,8,Pass
ST00092,Mechanical,3,ME104,22,52,74,67,B+,8,Pass
ST00092,Mechanical,3,ME105,30,66,96,95,A+,10,Pass
ST00093,Information Technology,2,IT101,27,58,85,76,A,9,Pass
ST00093,Information Technology,2,IT102,20,31,51,84,C,6,Pass
ST00093,Information Technology,2,IT103,19,46,65,98,B,7,Pass
ST00093,Information Technology,2,IT104,20,39,59,73,C,6,Pass
ST00093,Information Technology,2,IT105,19,62,81,82,A,9,Pass
ST00094,Electronics,1,EC101,17,48,65,84,B,7,Pass
ST00094,Electronics,1,EC102,22,29,51,65,C,6,Pass
ST00094,Electronics,1,EC103,17,44,61,83,B,7,Pass
ST00094,Electronics,1,EC104,15,39,54,61,C,6,Pass
ST00094,Electronics,1,EC105,23,35,58,60,C,6,Pass
ST00095,Data Science,5,DS101,24,38,62,60,B,7,Pass
ST00095,Data Science,5,DS102,18,29,47,85,D,5,Pass
ST00095,Data Science,5,DS103,20,70,90,60,A+,10,Pass
ST00095,Data Science,5,DS104,16,33,49,61,D,5,Pass
ST00095,Data Science,5,DS105,28,70,98,81,A+,10,Pass
ST00096,Computer Science,7,CS101,20,56,76,60,B+,8,Pass
ST00096,Computer Science,7,CS102,21,31,52,87,C,6,Pass
ST00096,Computer Science,7,CS103,19,65,84,72,A,9,Pass
ST00096,Computer Science,7,CS104,21,47,68,72,B,7,Pass
ST00096,Computer Science,7,CS105,18,38,56,72,C,6,Pass
ST00097,Electronics,7,EC101,26,51,77,76,B+,8,Pass
ST00097,Electronics,7,EC102,22,45,67,87,B,7,Pass
ST00097,Electronics,7,EC103,25,58,83,79,A,9,Pass
ST00097,Electronics,7,EC104,27,52,79,96,B+,8,Pass
ST00097,Electronics,7,EC105,27,49,76,89,B+,8,Pass
ST00098,Electronics,4,EC101,26,41,67,78,B,7,Pass
ST00098,Electronics,4,EC102,17,44,61,77,B,7,Pass
ST00098,Electronics,4,EC103,24,46,70,89,B+,8,Pass
ST00098,Electronics,4,EC104,26,43,69,90,B,7,Pass
ST00098,Electronics,4,EC105,23,36,59,78,C,6,Pass
ST00099,Computer Science,7,CS101,20,62,82,73,A,9,Pass
ST00099,Computer Science,7,CS102,23,40,63,96,B,7,Pass
ST00099,Computer Science,7,CS103,15,70,85,87,A,9,Pass
ST00099,Computer Science,7,CS104,23,55,78,73,B+,8,Pass
ST00099,Computer Science,7,CS105,25,48,73,98,B+,8,Pass
ST00100,Information Technology,2,IT101,21,55,76,73,B+,8,Pass
ST00100,Information Technology,2,IT102,28,22,50,75,C,6,Pass
ST00100,Information Technology,2,IT103,23,45,68,73,B,7,Pass
ST00100,Information Technology,2,IT104,16,63,79,79,B+,8,Pass
ST00100,Information Technology,2,IT105,19,30,49,77,D,5,Pass
ST00101,Mechanical,5,ME101,23,30,53,77,C,6,Pass
ST00101,Mechanical,5,ME102,27,25,52,93,C,6,Pass
ST00101,Mechanical,5,ME103,24,55,79,74,B+,8,Pass
ST00101,Mechanical,5,ME104,27,63,90,89,A+,10,Pass
ST00101,Mechanical,5,ME105,24,46,70,70,B+,8,Pass
ST00102,Information Technology,7,IT101,18,66,84,79,A,9,Pass
ST00102,Information Technology,7,IT102,21,64,85,79,A,9,Pass
ST00102,Information Technology,7,IT103,20,21,41,95,D,5,Pass
ST00102,Information Technology,7,IT104,18,56,74,82,B+,8,Pass
ST00102,Information Technology,7,IT105,20,41,61,60,B,7,Pass
ST00103,Data Science,8,DS101,18,26,44,71,D,5,Pass
ST00103,Data Science,8,DS102,17,48,65,63,B,7,Pass
ST00103,Data Science,8,DS103,21,38,59,88,C,6,Pass
ST00103,Data Science,8,DS104,21,24,45,69,D,5,Pass
ST00103,Data Science,8,DS105,25,41,66,79,B,7,Pass
ST00104,Electronics,4,EC101,20,41,61,91,B,7,Pass
ST00104,Electronics,4,EC102,22,64,86,70,A,9,Pass
ST00104,Electronics,4,EC103,27,65,92,100,A+,10,Pass
ST00104,Electronics,4,EC104,22,34,56,85,C,6,Pass
ST00104,Electronics,4,EC105,21,40,61,85,B,7,Pass
ST00105,Computer Science,7,CS101,17,31,48,73,D,5,Pass
ST00105,Computer Science,7,CS102,25,41,66,81,B,7,Pass
ST00105,Computer Science,7,CS103,15,43,58,95,C,6,Pass
ST00105,Computer Science,7,CS104,27,24,51,67,C,6,Pass
ST00105,Computer Science,7,CS105,30,43,73,83,B+,8,Pass
ST00106,Artificial Intelligence,7,AI101,26,44,70,84,B+,8,Pass
ST00106,Artificial Intelligence,7,AI102,21,44,65,72,B,7,Pass
ST00106,Artificial Intelligence,7,AI103,29,50,79,90,B+,8,Pass
ST00106,Artificial Intelligence,7,AI104,19,55,74,70,B+,8,Pass
ST00106,Artificial Intelligence,7,AI105,24,61,85,98,A,9,Pass
ST00107,Business Analytics,1,BA101,28,48,76,83,B+,8,Pass
ST00107,Business Analytics,1,BA102,29,70,99,95,A+,10,Pass
ST00107,Business Analytics,1,BA103,29,61,90,68,A+,10,Pass
ST00107,Business Analytics,1,BA104,29,21,50,60,C,6,Pass
ST00107,Business Analytics,1,BA105,17,62,79,64,B+,8,Pass
ST00108,Civil,3,CV101,21,38,59,82,C,6,Pass
ST00108,Civil,3,CV102,19,47,66,62,B,7,Pass
ST00108,Civil,3,CV103,19,66,85,97,A,9,Pass
ST00108,Civil,3,CV104,23,32,55,98,C,6,Pass
ST00108,Civil,3,CV105,17,68,85,83,A,9,Pass
ST00109,Information Technology,6,IT101,19,64,83,78,A,9,Pass
ST00109,Information Technology,6,IT102,16,70,86,82,A,9,Pass
ST00109,Information Technology,6,IT103,22,48,70,95,B+,8,Pass
ST00109,Information Technology,6,IT104,16,30,46,71,D,5,Pass
ST00109,Information Technology,6,IT105,24,24,48,98,D,5,Pass
ST00110,Business Analytics,3,BA101,18,27,45,63,D,5,Pass
ST00110,Business Analytics,3,BA102,27,37,64,77,B,7,Pass
ST00110,Business Analytics,3,BA103,18,38,56,93,C,6,Pass
ST00110,Business Analytics,3,BA104,22,33,55,73,C,6,Pass
ST00110,Business Analytics,3,BA105,28,27,55,93,C,6,Pass
ST00111,Artificial Intelligence,8,AI101,16,68,84,65,A,9,Pass
ST00111,Artificial Intelligence,8,AI102,20,30,50,77,C,6,Pass
ST00111,Artificial Intelligence,8,AI103,17,36,53,68,C,6,Pass
ST00111,Artificial Intelligence,8,AI104,26,44,70,70,B+,8,Pass
ST00111,Artificial Intelligence,8,AI105,24,60,84,93,A,9,Pass
ST00112,Electronics,4,EC101,15,65,80,80,A,9,Pass
ST00112,Electronics,4,EC102,26,56,82,76,A,9,Pass
ST00112,Electronics,4,EC103,26,30,56,97,C,6,Pass
ST00112,Electronics,4,EC104,28,53,81,66,A,9,Pass
ST00112,Electronics,4,EC105,22,49,71,75,B+,8,Pass
ST00113,Business Analytics,6,BA101,25,60,85,95,A,9,Pass
ST00113,Business Analytics,6,BA102,22,36,58,81,C,6,Pass
ST00113,Business Analytics,6,BA103,24,70,94,100,A+,10,Pass
ST00113,Business Analytics,6,BA104,20,61,81,96,A,9,Pass
ST00113,Business Analytics,6,BA105,18,69,87,91,A,9,Pass
ST00114,Business Analytics,5,BA101,26,27,53,85,C,6,Pass
ST00114,Business Analytics,5,BA102,27,25,52,80,C,6,Pass
ST00114,Business Analytics,5,BA103,17,62,79,64,B+,8,Pass
ST00114,Business Analytics,5,BA104,19,21,40,88,D,5,Pass
ST00114,Business Analytics,5,BA105,28,20,48,93,D,5,Pass
ST00115,Business Analytics,4,BA101,17,57,74,89,B+,8,Pass
ST00115,Business Analytics,4,BA102,26,45,71,84,B+,8,Pass
ST00115,Business Analytics,4,BA103,24,64,88,61,A,9,Pass
ST00115,Business Analytics,4,BA104,16,67,83,75,A,9,Pass
ST00115,Business Analytics,4,BA105,26,60,86,71,A,9,Pass
ST00116,Computer Science,3,CS101,28,37,65,91,B,7,Pass
ST00116,Computer Science,3,CS102,15,58,73,62,B+,8,Pass
ST00116,Computer Science,3,CS103,15,26,41,91,D,5,Pass
ST00116,Computer Science,3,CS104,16,34,50,92,C,6,Pass
ST00116,Computer Science,3,CS105,15,38,53,72,C,6,Pass
ST00117,Data Science,5,DS101,20,44,64,87,B,7,Pass
ST00117,Data Science,5,DS102,17,50,67,87,B,7,Pass
ST00117,Data Science,5,DS103,19,70,89,97,A,9,Pass
ST00117,Data Science,5,DS104,23,57,80,100,A,9,Pass
ST00117,Data Science,5,DS105,30,35,65,85,B,7,Pass
ST00118,Business Analytics,5,BA101,26,60,86,77,A,9,Pass
ST00118,Business Analytics,5,BA102,15,35,50,99,C,6,Pass
ST00118,Business Analytics,5,BA103,23,66,89,85,A,9,Pass
ST00118,Business Analytics,5,BA104,29,47,76,86,B+,8,Pass
ST00118,Business Analytics,5,BA105,24,34,58,92,C,6,Pass
ST00119,Civil,3,CV101,29,33,62,80,B,7,Pass
ST00119,Civil,3,CV102,15,48,63,66,B,7,Pass
ST00119,Civil,3,CV103,17,35,52,76,C,6,Pass
ST00119,Civil,3,CV104,16,25,41,94,D,5,Pass
ST00119,Civil,3,CV105,25,42,67,63,B,7,Pass
ST00120,Artificial Intelligence,3,AI101,28,48,76,79,B+,8,Pass
ST00120,Artificial Intelligence,3,AI102,26,47,73,98,B+,8,Pass
ST00120,Artificial Intelligence,3,AI103,28,47,75,96,B+,8,Pass
ST00120,Artificial Intelligence,3,AI104,15,43,58,88,C,6,Pass
ST00120,Artificial Intelligence,3,AI105,23,29,52,93,C,6,Pass
ST00121,Data Science,5,DS101,21,25,46,68,D,5,Pass
ST00121,Data Science,5,DS102,17,56,73,74,B+,8,Pass
ST00121,Data Science,5,DS103,22,41,63,93,B,7,Pass
ST00121,Data Science,5,DS104,17,41,58,75,C,6,Pass
ST00121,Data Science,5,DS105,17,29,46,88,D,5,Pass
ST00122,Business Analytics,7,BA101,25,55,80,87,A,9,Pass
ST00122,Business Analytics,7,BA102,21,65,86,85,A,9,Pass
ST00122,Business Analytics,7,BA103,15,23,38,80,F,0,Fail
ST00122,Business Analytics,7,BA104,20,27,47,99,D,5,Pass
ST00122,Business Analytics,7,BA105,17,20,37,63,F,0,Fail
ST00123,Information Technology,4,IT101,16,31,47,74,D,5,Pass
ST00123,Information Technology,4,IT102,27,40,67,94,B,7,Pass
ST00123,Information Technology,4,IT103,27,48,75,90,B+,8,Pass
ST00123,Information Technology,4,IT104,20,43,63,82,B,7,Pass
ST00123,Information Technology,4,IT105,24,54,78,86,B+,8,Pass
ST00124,Artificial Intelligence,4,AI101,21,30,51,89,C,6,Pass
ST00124,Artificial Intelligence,4,AI102,22,40,62,76,B,7,Pass
ST00124,Artificial Intelligence,4,AI103,19,30,49,84,D,5,Pass
ST00124,Artificial Intelligence,4,AI104,22,55,77,89,B+,8,Pass
ST00124,Artificial Intelligence,4,AI105,21,45,66,76,B,7,Pass
ST00125,Civil,3,CV101,26,62,88,93,A,9,Pass
ST00125,Civil,3,CV102,15,53,68,66,B,7,Pass
ST00125,Civil,3,CV103,16,44,60,60,B,7,Pass
ST00125,Civil,3,CV104,27,48,75,85,B+,8,Pass
ST00125,Civil,3,CV105,27,40,67,99,B,7,Pass
ST00126,Information Technology,1,IT101,24,42,66,62,B,7,Pass
ST00126,Information Technology,1,IT102,21,44,65,78,B,7,Pass
ST00126,Information Technology,1,IT103,20,65,85,75,A,9,Pass
ST00126,Information Technology,1,IT104,21,69,90,75,A+,10,Pass
ST00126,Information Technology,1,IT105,15,50,65,88,B,7,Pass
ST00127,Electronics,5,EC101,22,21,43,95,D,5,Pass
ST00127,Electronics,5,EC102,21,35,56,94,C,6,Pass
ST00127,Electronics,5,EC103,27,61,88,67,A,9,Pass
ST00127,Electronics,5,EC104,24,55,79,64,B+,8,Pass
ST00127,Electronics,5,EC105,17,34,51,95,C,6,Pass
ST00128,Data Science,5,DS101,25,45,70,100,B+,8,Pass
ST00128,Data Science,5,DS102,17,46,63,85,B,7,Pass
ST00128,Data Science,5,DS103,15,40,55,62,C,6,Pass
ST00128,Data Science,5,DS104,17,31,48,89,D,5,Pass
ST00128,Data Science,5,DS105,21,43,64,98,B,7,Pass
ST00129,Civil,6,CV101,24,55,79,62,B+,8,Pass
ST00129,Civil,6,CV102,29,53,82,71,A,9,Pass
ST00129,Civil,6,CV103,26,65,91,71,A+,10,Pass
ST00129,Civil,6,CV104,25,68,93,88,A+,10,Pass
ST00129,Civil,6,CV105,22,60,82,63,A,9,Pass
ST00130,Electronics,5,EC101,25,34,59,79,C,6,Pass
ST00130,Electronics,5,EC102,23,36,59,78,C,6,Pass
ST00130,Electronics,5,EC103,18,30,48,61,D,5,Pass
ST00130,Electronics,5,EC104,19,31,50,72,C,6,Pass
ST00130,Electronics,5,EC105,16,62,78,88,B+,8,Pass
ST00131,Computer Science,2,CS101,21,64,85,96,A,9,Pass
ST00131,Computer Science,2,CS102,20,66,86,96,A,9,Pass
ST00131,Computer Science,2,CS103,26,61,87,88,A,9,Pass
ST00131,Computer Science,2,CS104,16,35,51,64,C,6,Pass
ST00131,Computer Science,2,CS105,15,46,61,96,B,7,Pass
ST00132,Electronics,8,EC101,28,32,60,98,B,7,Pass
ST00132,Electronics,8,EC102,29,21,50,64,C,6,Pass
ST00132,Electronics,8,EC103,27,26,53,84,C,6,Pass
ST00132,Electronics,8,EC104,20,64,84,69,A,9,Pass
ST00132,Electronics,8,EC105,28,29,57,72,C,6,Pass
ST00133,Computer Science,2,CS101,28,23,51,69,C,6,Pass
ST00133,Computer Science,2,CS102,17,30,47,81,D,5,Pass
ST00133,Computer Science,2,CS103,25,43,68,82,B,7,Pass
ST00133,Computer Science,2,CS104,29,49,78,67,B+,8,Pass
ST00133,Computer Science,2,CS105,30,66,96,66,A+,10,Pass
ST00134,Business Analytics,8,BA101,18,20,38,62,F,0,Fail
ST00134,Business Analytics,8,BA102,19,25,44,88,D,5,Pass
ST00134,Business Analytics,8,BA103,15,26,41,61,D,5,Pass
ST00134,Business Analytics,8,BA104,28,20,48,72,D,5,Pass
ST00134,Business Analytics,8,BA105,24,37,61,60,B,7,Pass
ST00135,Mechanical,5,ME101,26,20,46,62,D,5,Pass
ST00135,Mechanical,5,ME102,20,58,78,69,B+,8,Pass
ST00135,Mechanical,5,ME103,26,52,78,86,B+,8,Pass
ST00135,Mechanical,5,ME104,25,23,48,63,D,5,Pass
ST00135,Mechanical,5,ME105,18,56,74,67,B+,8,Pass
ST00136,Artificial Intelligence,4,AI101,19,58,77,92,B+,8,Pass
ST00136,Artificial Intelligence,4,AI102,19,21,40,62,D,5,Pass
ST00136,Artificial Intelligence,4,AI103,18,33,51,71,C,6,Pass
ST00136,Artificial Intelligence,4,AI104,15,40,55,80,C,6,Pass
ST00136,Artificial Intelligence,4,AI105,21,33,54,70,C,6,Pass
ST00137,Business Analytics,7,BA101,15,70,85,95,A,9,Pass
ST00137,Business Analytics,7,BA102,28,52,80,70,A,9,Pass
ST00137,Business Analytics,7,BA103,16,46,62,87,B,7,Pass
ST00137,Business Analytics,7,BA104,15,52,67,72,B,7,Pass
ST00137,Business Analytics,7,BA105,25,52,77,82,B+,8,Pass
ST00138,Computer Science,6,CS101,27,28,55,99,C,6,Pass
ST00138,Computer Science,6,CS102,21,58,79,91,B+,8,Pass
ST00138,Computer Science,6,CS103,15,33,48,66,D,5,Pass
ST00138,Computer Science,6,CS104,27,66,93,93,A+,10,Pass
ST00138,Computer Science,6,CS105,15,60,75,86,B+,8,Pass
ST00139,Mechanical,4,ME101,26,33,59,78,C,6,Pass
ST00139,Mechanical,4,ME102,22,49,71,84,B+,8,Pass
ST00139,Mechanical,4,ME103,27,52,79,70,B+,8,Pass
ST00139,Mechanical,4,ME104,21,54,75,85,B+,8,Pass
ST00139,Mechanical,4,ME105,29,58,87,96,A,9,Pass
ST00140,Information Technology,2,IT101,16,29,45,66,D,5,Pass
ST00140,Information Technology,2,IT102,28,38,66,66,B,7,Pass
ST00140,Information Technology,2,IT103,18,67,85,69,A,9,Pass
ST00140,Information Technology,2,IT104,18,47,65,78,B,7,Pass
ST00140,Information Technology,2,IT105,27,45,72,86,B+,8,Pass
ST00141,Electronics,2,EC101,16,44,60,70,B,7,Pass
ST00141,Electronics,2,EC102,18,44,62,74,B,7,Pass
ST00141,Electronics,2,EC103,19,49,68,94,B,7,Pass
ST00141,Electronics,2,EC104,21,25,46,80,D,5,Pass
ST00141,Electronics,2,EC105,20,43,63,75,B,7,Pass
ST00142,Artificial Intelligence,2,AI101,23,42,65,60,B,7,Pass
ST00142,Artificial Intelligence,2,AI102,19,36,55,86,C,6,Pass
ST00142,Artificial Intelligence,2,AI103,16,48,64,72,B,7,Pass
ST00142,Artificial Intelligence,2,AI104,30,26,56,69,C,6,Pass
ST00142,Artificial Intelligence,2,AI105,21,47,68,63,B,7,Pass
ST00143,Mechanical,6,ME101,25,50,75,100,B+,8,Pass
ST00143,Mechanical,6,ME102,26,65,91,79,A+,10,Pass
ST00143,Mechanical,6,ME103,22,21,43,77,D,5,Pass
ST00143,Mechanical,6,ME104,18,46,64,94,B,7,Pass
ST00143,Mechanical,6,ME105,29,23,52,81,C,6,Pass
ST00144,Business Analytics,7,BA101,28,64,92,88,A+,10,Pass
ST00144,Business Analytics,7,BA102,26,27,53,68,C,6,Pass
ST00144,Business Analytics,7,BA103,20,62,82,72,A,9,Pass
ST00144,Business Analytics,7,BA104,24,37,61,99,B,7,Pass
ST00144,Business Analytics,7,BA105,17,29,46,97,D,5,Pass
ST00145,Data Science,7,DS101,23,28,51,74,C,6,Pass
ST00145,Data Science,7,DS102,21,27,48,88,D,5,Pass
ST00145,Data Science,7,DS103,26,30,56,86,C,6,Pass
ST00145,Data Science,7,DS104,16,31,47,90,D,5,Pass
ST00145,Data Science,7,DS105,15,41,56,88,C,6,Pass
ST00146,Mechanical,7,ME101,16,66,82,63,A,9,Pass
ST00146,Mechanical,7,ME102,30,33,63,85,B,7,Pass
ST00146,Mechanical,7,ME103,16,45,61,62,B,7,Pass
ST00146,Mechanical,7,ME104,25,36,61,98,B,7,Pass
ST00146,Mechanical,7,ME105,20,26,46,75,D,5,Pass
ST00147,Artificial Intelligence,7,AI101,23,27,50,90,C,6,Pass
ST00147,Artificial Intelligence,7,AI102,22,36,58,86,C,6,Pass
ST00147,Artificial Intelligence,7,AI103,28,62,90,91,A+,10,Pass
ST00147,Artificial Intelligence,7,AI104,30,48,78,61,B+,8,Pass
ST00147,Artificial Intelligence,7,AI105,26,46,72,82,B+,8,Pass
ST00148,Mechanical,7,ME101,28,20,48,70,D,5,Pass
ST00148,Mechanical,7,ME102,19,40,59,67,C,6,Pass
ST00148,Mechanical,7,ME103,17,35,52,81,C,6,Pass
ST00148,Mechanical,7,ME104,24,68,92,94,A+,10,Pass
ST00148,Mechanical,7,ME105,20,52,72,81,B+,8,Pass
ST00149,Business Analytics,5,BA101,16,40,56,85,C,6,Pass
ST00149,Business Analytics,5,BA102,21,50,71,63,B+,8,Pass
ST00149,Business Analytics,5,BA103,29,30,59,88,C,6,Pass
ST00149,Business Analytics,5,BA104,25,68,93,70,A+,10,Pass
ST00149,Business Analytics,5,BA105,17,68,85,68,A,9,Pass
ST00150,Business Analytics,2,BA101,26,34,60,64,B,7,Pass
ST00150,Business Analytics,2,BA102,18,45,63,82,B,7,Pass
ST00150,Business Analytics,2,BA103,22,32,54,62,C,6,Pass
ST00150,Business Analytics,2,BA104,26,53,79,88,B+,8,Pass
ST00150,Business Analytics,2,BA105,18,45,63,70,B,7,Pass
ST00151,Business Analytics,3,BA101,22,63,85,70,A,9,Pass
ST00151,Business Analytics,3,BA102,27,43,70,67,B+,8,Pass
ST00151,Business Analytics,3,BA103,29,45,74,79,B+,8,Pass
ST00151,Business Analytics,3,BA104,26,29,55,62,C,6,Pass
ST00151,Business Analytics,3,BA105,28,40,68,92,B,7,Pass
ST00152,Computer Science,2,CS101,20,56,76,66,B+,8,Pass
ST00152,Computer Science,2,CS102,27,46,73,83,B+,8,Pass
ST00152,Computer Science,2,CS103,15,43,58,83,C,6,Pass
ST00152,Computer Science,2,CS104,29,45,74,96,B+,8,Pass
ST00152,Computer Science,2,CS105,24,69,93,71,A+,10,Pass
ST00153,Information Technology,2,IT101,24,48,72,93,B+,8,Pass
ST00153,Information Technology,2,IT102,22,52,74,72,B+,8,Pass
ST00153,Information Technology,2,IT103,19,28,47,71,D,5,Pass
ST00153,Information Technology,2,IT104,16,52,68,63,B,7,Pass
ST00153,Information Technology,2,IT105,22,35,57,89,C,6,Pass
ST00154,Computer Science,4,CS101,20,25,45,93,D,5,Pass
ST00154,Computer Science,4,CS102,18,25,43,74,D,5,Pass
ST00154,Computer Science,4,CS103,30,57,87,76,A,9,Pass
ST00154,Computer Science,4,CS104,20,50,70,68,B+,8,Pass
ST00154,Computer Science,4,CS105,19,59,78,78,B+,8,Pass
ST00155,Electronics,2,EC101,23,38,61,98,B,7,Pass
ST00155,Electronics,2,EC102,20,24,44,99,D,5,Pass
ST00155,Electronics,2,EC103,19,27,46,71,D,5,Pass
ST00155,Electronics,2,EC104,19,69,88,73,A,9,Pass
ST00155,Electronics,2,EC105,18,67,85,83,A,9,Pass
ST00156,Electronics,6,EC101,30,55,85,69,A,9,Pass
ST00156,Electronics,6,EC102,28,46,74,70,B+,8,Pass
ST00156,Electronics,6,EC103,22,62,84,62,A,9,Pass
ST00156,Electronics,6,EC104,21,41,62,80,B,7,Pass
ST00156,Electronics,6,EC105,23,48,71,74,B+,8,Pass
ST00157,Civil,8,CV101,25,42,67,81,B,7,Pass
ST00157,Civil,8,CV102,22,35,57,80,C,6,Pass
ST00157,Civil,8,CV103,28,68,96,71,A+,10,Pass
ST00157,Civil,8,CV104,29,59,88,92,A,9,Pass
ST00157,Civil,8,CV105,18,27,45,94,D,5,Pass
ST00158,Computer Science,8,CS101,16,23,39,91,F,0,Fail
ST00158,Computer Science,8,CS102,26,26,52,69,C,6,Pass
ST00158,Computer Science,8,CS103,16,26,42,95,D,5,Pass
ST00158,Computer Science,8,CS104,18,21,39,97,F,0,Fail
ST00158,Computer Science,8,CS105,15,30,45,96,D,5,Pass
ST00159,Business Analytics,2,BA101,28,44,72,78,B+,8,Pass
ST00159,Business Analytics,2,BA102,21,35,56,85,C,6,Pass
ST00159,Business Analytics,2,BA103,28,44,72,93,B+,8,Pass
ST00159,Business Analytics,2,BA104,29,31,60,90,B,7,Pass
ST00159,Business Analytics,2,BA105,23,55,78,74,B+,8,Pass
ST00160,Electronics,1,EC101,15,29,44,87,D,5,Pass
ST00160,Electronics,1,EC102,28,52,80,78,A,9,Pass
ST00160,Electronics,1,EC103,17,48,65,64,B,7,Pass
ST00160,Electronics,1,EC104,30,33,63,95,B,7,Pass
ST00160,Electronics,1,EC105,16,27,43,83,D,5,Pass
ST00161,Civil,2,CV101,18,51,69,80,B,7,Pass
ST00161,Civil,2,CV102,18,35,53,100,C,6,Pass
ST00161,Civil,2,CV103,16,31,47,89,D,5,Pass
ST00161,Civil,2,CV104,15,37,52,85,C,6,Pass
ST00161,Civil,2,CV105,17,36,53,98,C,6,Pass
ST00162,Information Technology,6,IT101,27,42,69,85,B,7,Pass
ST00162,Information Technology,6,IT102,30,45,75,74,B+,8,Pass
ST00162,Information Technology,6,IT103,25,38,63,84,B,7,Pass
ST00162,Information Technology,6,IT104,22,57,79,82,B+,8,Pass
ST00162,Information Technology,6,IT105,18,49,67,73,B,7,Pass
ST00163,Data Science,2,DS101,23,47,70,61,B+,8,Pass
ST00163,Data Science,2,DS102,15,61,76,98,B+,8,Pass
ST00163,Data Science,2,DS103,21,53,74,75,B+,8,Pass
ST00163,Data Science,2,DS104,25,37,62,96,B,7,Pass
ST00163,Data Science,2,DS105,29,28,57,67,C,6,Pass
ST00164,Civil,4,CV101,18,29,47,69,D,5,Pass
ST00164,Civil,4,CV102,20,63,83,67,A,9,Pass
ST00164,Civil,4,CV103,25,28,53,85,C,6,Pass
ST00164,Civil,4,CV104,24,44,68,74,B,7,Pass
ST00164,Civil,4,CV105,16,60,76,95,B+,8,Pass
ST00165,Business Analytics,4,BA101,30,21,51,76,C,6,Pass
ST00165,Business Analytics,4,BA102,27,43,70,92,B+,8,Pass
ST00165,Business Analytics,4,BA103,16,27,43,96,D,5,Pass
ST00165,Business Analytics,4,BA104,18,46,64,77,B,7,Pass
ST00165,Business Analytics,4,BA105,28,51,79,80,B+,8,Pass
ST00166,Computer Science,5,CS101,17,38,55,83,C,6,Pass
ST00166,Computer Science,5,CS102,15,22,37,66,F,0,Fail
ST00166,Computer Science,5,CS103,20,53,73,71,B+,8,Pass
ST00166,Computer Science,5,CS104,23,21,44,68,D,5,Pass
ST00166,Computer Science,5,CS105,25,57,82,87,A,9,Pass
